id,d_c1_h,d_c1_s,d_c1_v,d_c1_pc,d_c2_h,d_c2_s,d_c2_v,d_c2_pc,d_c3_h,d_c3_s,d_c3_v,d_c3_pc
6,208.50921503905818,0.694011675641474,0.3359547336082215,48.87,0.40556514757255446,0.05903529333797847,0.0015436119274253382,25.73,232.00140633620862,0.8665014584480539,0.0646666253434963,20.3
9,0.548507867616867,0.08855034252598226,0.06002568595468978,45.3,19.4307831444293,0.5992523812675293,0.5191795148499181,22.89,57.66382504267555,0.3724942678081278,0.31264576315106773,12.36
10,15.839671423839814,0.27403675074526596,0.729292687863606,35.41,226.84861044927356,0.7802070435189865,0.1618515822776957,31.11,205.29111783877943,0.7379331443532536,0.3750282881196197,24.19
15,36.235430912506175,0.7367799907997231,0.7864245301399038,51.46,24.388268177191236,0.7584028487965664,0.5796156715327496,30.0,5.593466021531139,0.6837547429794829,0.18220093190254996,8.45
20,3.8559992624845503,0.814807355549137,0.5239411189103294,37.75,16.813370277064287,0.7626606235440677,0.5514576646109168,25.37,32.33642555492875,0.7493057433062084,0.7788317053682838,18.47
23,343.75991195258814,0.27883455216757097,0.5170355490986688,30.86,223.6871139734726,0.28055036363969604,0.26724968314319886,25.57,1.8928288562855027,0.22484357390807538,0.06868358980627542,16.84
42,0.17802803300623313,0.02885194081493053,0.009409677196111183,67.21,211.01979160465072,0.5331758294141656,0.761351960459602,11.74,243.35240311281925,0.6745204637688098,0.3664370930713885,9.12
44,0.7945094962959639,0.13543306397258892,0.023228923123334785,57.63,30.157204659712928,0.6959996515654411,0.3232507216084124,28.35,228.21478456434562,0.9096866310521255,0.02123581538955095,4.75
51,221.71451847284018,0.6701447347738951,0.4086827173296785,39.55,188.61367481943935,0.487119429730756,0.19069070093447943,27.42,208.04206309122966,0.47962884243888876,0.31746643181826134,26.77
66,219.09262664633206,0.5259871990054116,0.4482413817215699,37.08,7.17512587959106,0.23654152544711318,0.1843050294126595,21.04,245.52032265748784,0.3813118969841614,0.1785193413682436,17.81
70,246.3325046448369,0.8957793840149016,0.05879000268212649,43.21,8.60783784758741,0.7683893032922923,0.5610449151356293,23.7,340.78449719376925,0.8447450663471546,0.24898665581187543,13.77
71,35.585825482883855,0.27238385075188754,0.7755288583099779,62.27,72.37366107684679,0.11550196114212516,0.7434142805869731,10.94,9.382065034481968,0.525475156133867,0.3666464189971756,9.41
76,0.21974681186547748,0.03559584841414771,0.012069505956471714,68.72,210.17568611787448,0.9369028979481228,0.516696354956582,11.24,191.82072606442625,0.7562264579014865,0.8279544049650416,7.71
78,0.027457098283931395,0.012273270125952378,0.052162858279036925,93.48,344.12231220576683,0.10022436463181383,0.506465560583207,3.03,329.9573863636364,0.09429287292579293,0.44063614081996383,2.74
86,26.29229779621442,0.5050237850943264,0.48464209359285115,36.0,212.7083971525204,0.3023079073370991,0.4812641285035315,26.48,180.59921151426212,0.17807052683146796,0.6472259659241949,19.43
89,27.356384893363114,0.2754189659033574,0.39106713090223155,34.33,218.87400488744075,0.4889064090389176,0.40352317427738243,34.11,246.826175951192,0.4286999959868984,0.12217956101618785,20.26
95,22.924938728295157,0.4812215476652719,0.7061434395404099,47.75,203.75025319959238,0.5396675262032636,0.4140937628351798,22.09,233.25776340581996,0.6356961471858534,0.15287661434347868,16.42
98,6.03445873885366,0.22905024286501274,0.13347914167053646,35.11,47.634557141115096,0.6555006207125101,0.7151142299985853,17.11,205.80584191924078,0.22246993824687092,0.7425985574180382,16.43
